"","County","Date","cum_deaths","cum_cases","daily_deaths","daily_cases"
"46473","Johnston",2021-12-23,347,35370,0,0
"46474","Johnston",2021-12-24,347,35370,0,0
"46475","Johnston",2021-12-25,347,35370,0,0
"46476","Johnston",2021-12-26,347,35370,0,0
"46477","Johnston",2021-12-27,347,35370,0,0
"46478","Johnston",2021-12-28,347,36032,0,662
"46479","Johnston",2021-12-29,347,36234,0,202
"46480","Johnston",2021-12-30,347,36576,0,342
"46481","Johnston",2021-12-31,347,36576,0,0
"46482","Johnston",2022-01-01,347,36576,0,0
"46483","Johnston",2022-01-02,347,36576,0,0
"46484","Johnston",2022-01-03,347,37945,0,1369
"46485","Johnston",2022-01-04,347,38197,0,252
"46486","Johnston",2022-01-05,347,38644,0,447
"46487","Johnston",2022-01-06,347,39120,0,476
"46488","Johnston",2022-01-07,347,39724,0,604
"46489","Johnston",2022-01-08,347,39724,0,0
"46490","Johnston",2022-01-09,347,39724,0,0
"46491","Johnston",2022-01-10,347,41263,0,1539
"46492","Johnston",2022-01-11,347,41634,0,371
"46493","Johnston",2022-01-12,351,42152,4,518
"46494","Johnston",2022-01-13,359,43367,8,1215
"46495","Johnston",2022-01-14,363,44106,4,739
"46496","Johnston",2022-01-15,363,44106,0,0
"46497","Johnston",2022-01-16,363,44106,0,0
"46498","Johnston",2022-01-17,363,44106,0,0
"46499","Johnston",2022-01-18,363,46922,0,2816
"46500","Johnston",2022-01-19,363,47478,0,556
"46501","Johnston",2022-01-20,364,48253,1,775
"46502","Johnston",2022-01-21,366,49115,2,862
"46503","Johnston",2022-01-22,366,49115,0,0
"46504","Johnston",2022-01-23,366,49115,0,0
"46505","Johnston",2022-01-24,367,51052,1,1937
"46506","Johnston",2022-01-25,367,51334,0,282
"46507","Johnston",2022-01-26,368,51743,1,409
"46508","Johnston",2022-01-27,368,52302,0,559
"46509","Johnston",2022-01-28,368,52912,0,610
"46510","Johnston",2022-01-29,368,52912,0,0
"46511","Johnston",2022-01-30,368,52912,0,0
"46512","Johnston",2022-01-31,368,54016,0,1104
"46513","Johnston",2022-02-01,368,54171,0,155
"46514","Johnston",2022-02-02,368,54394,0,223
"46515","Johnston",2022-02-03,380,54729,12,335
"46516","Johnston",2022-02-04,384,55086,4,357
"46517","Johnston",2022-02-05,384,55086,0,0
"46518","Johnston",2022-02-06,384,55086,0,0
"46519","Johnston",2022-02-07,387,55590,3,504
"46520","Johnston",2022-02-08,387,55706,0,116
"46521","Johnston",2022-02-09,389,55904,2,198
"46522","Johnston",2022-02-10,398,56130,9,226
"46523","Johnston",2022-02-11,399,56259,1,129
"46524","Johnston",2022-02-12,399,56259,0,0
"46525","Johnston",2022-02-13,399,56259,0,0
"46526","Johnston",2022-02-14,402,56578,3,319
"46527","Johnston",2022-02-15,402,56650,0,72
"46528","Johnston",2022-02-16,403,56881,1,231
"46529","Johnston",2022-02-17,408,57094,5,213
"46530","Johnston",2022-02-18,414,57267,6,173
"46531","Johnston",2022-02-19,414,57267,0,0
"46532","Johnston",2022-02-20,414,57267,0,0
"46533","Johnston",2022-02-21,415,57553,1,286
"46534","Johnston",2022-02-22,421,57579,6,26
"46535","Johnston",2022-02-23,421,57661,0,82
"46536","Johnston",2022-02-24,422,57774,1,113
"46537","Johnston",2022-02-25,423,57864,1,90
"46538","Johnston",2022-02-26,423,57864,0,0
"46539","Johnston",2022-02-27,423,57864,0,0
"46540","Johnston",2022-02-28,423,58025,0,161
"46541","Johnston",2022-03-01,426,58055,3,30
"46542","Johnston",2022-03-02,427,58108,1,53
"46543","Johnston",2022-03-04,426,58286,0,120
"46544","Johnston",2022-03-05,426,58286,0,0
"46545","Johnston",2022-03-06,426,58286,0,0
"46546","Johnston",2022-03-07,426,58398,0,112
"46547","Johnston",2022-03-08,426,58421,0,23
"46548","Johnston",2022-03-09,427,58466,1,45
"46549","Johnston",2022-03-10,427,58517,0,51
"46550","Johnston",2022-03-11,427,58574,0,57
"46551","Johnston",2022-03-12,427,58574,0,0
"46552","Johnston",2022-03-13,427,58574,0,0
"46553","Johnston",2022-03-14,427,58661,0,87
"46554","Johnston",2022-03-15,429,58683,2,22
"46555","Johnston",2022-03-16,429,58683,0,0
"46556","Johnston",2022-03-17,432,58791,3,108
"46557","Johnston",2022-03-18,432,58806,0,15
"46558","Johnston",2022-03-19,432,58806,0,0
"46559","Johnston",2022-03-20,432,58806,0,0
"46560","Johnston",2022-03-21,432,58853,0,47
"46561","Johnston",2022-03-22,432,58885,0,32
"46562","Johnston",2022-03-23,432,58920,0,35
"46563","Johnston",2022-03-24,432,58943,0,23
"46564","Johnston",2022-03-25,432,58971,0,28
"46565","Johnston",2022-03-26,432,58971,0,0
"46566","Johnston",2022-03-27,432,58971,0,0
"46567","Johnston",2022-03-28,432,59017,0,46
"46568","Johnston",2022-03-29,432,59022,0,5
"46569","Johnston",2022-03-30,433,59025,1,3
"46570","Johnston",2022-03-31,433,59030,0,5
"46571","Johnston",2022-04-01,433,59041,0,11
"46572","Johnston",2022-04-02,433,59041,0,0
"46573","Johnston",2022-04-03,433,59041,0,0
"46574","Johnston",2022-04-04,433,59067,0,26
"46575","Johnston",2022-04-05,433,59097,0,30
"46576","Johnston",2022-04-06,433,59202,0,105
"46577","Johnston",2022-04-07,433,59202,0,0
"46578","Johnston",2022-04-08,433,59202,0,0
"46579","Johnston",2022-04-09,433,59202,0,0
"46580","Johnston",2022-04-10,433,59202,0,0
"46581","Johnston",2022-04-11,433,59202,0,0
"46582","Johnston",2022-04-12,433,59202,0,0
"46583","Johnston",2022-04-13,438,59452,5,250
"46584","Johnston",2022-04-14,438,59452,0,0
"46585","Johnston",2022-04-15,438,59452,0,0
"46586","Johnston",2022-04-16,438,59452,0,0
"46587","Johnston",2022-04-17,438,59452,0,0
"46588","Johnston",2022-04-18,438,59452,0,0
"46589","Johnston",2022-04-19,438,59452,0,0
"46590","Johnston",2022-04-20,439,59537,1,85
"46591","Johnston",2022-04-21,439,59537,0,0
"46592","Johnston",2022-04-22,439,59537,0,0
"46593","Johnston",2022-04-23,439,59537,0,0
"46594","Johnston",2022-04-24,439,59537,0,0
"46595","Johnston",2022-04-25,439,59537,0,0
"46596","Johnston",2022-04-26,439,59537,0,0
"46597","Johnston",2022-04-27,439,59729,0,192
"46598","Johnston",2022-04-28,439,59729,0,0
"46599","Johnston",2022-04-29,439,59729,0,0
"46600","Johnston",2022-04-30,439,59729,0,0
"46601","Johnston",2022-05-01,439,59729,0,0
"46602","Johnston",2022-05-02,439,59729,0,0
"46603","Johnston",2022-05-03,439,59729,0,0
"46604","Johnston",2022-05-04,452,59974,13,245
"46605","Johnston",2022-05-05,452,59974,0,0
"46606","Johnston",2022-05-06,452,59974,0,0
"46607","Johnston",2022-05-07,452,59974,0,0
"46608","Johnston",2022-05-08,452,59974,0,0
"46609","Johnston",2022-05-09,452,59974,0,0
"46610","Johnston",2022-05-10,452,59974,0,0
"46611","Johnston",2022-05-11,452,60301,0,327
"46612","Johnston",2022-05-12,452,60301,0,0
"46613","Johnston",2022-05-13,452,60301,0,0
"46614","Johnston",2022-05-14,452,60301,0,0
"46615","Johnston",2022-05-15,452,60301,0,0
"46616","Johnston",2022-05-16,452,60301,0,0
"46617","Johnston",2022-05-17,452,60301,0,0
"46618","Johnston",2022-05-18,452,60745,0,444
"46619","Johnston",2022-05-19,452,60745,0,0
"46620","Johnston",2022-05-20,452,60745,0,0
"46621","Johnston",2022-05-21,452,60745,0,0
"46622","Johnston",2022-05-22,452,60745,0,0
"46623","Johnston",2022-05-23,452,60745,0,0
"46624","Johnston",2022-05-24,452,60745,0,0
"46625","Johnston",2022-05-25,452,61324,0,579
"46626","Johnston",2022-05-26,452,61324,0,0
"46627","Johnston",2022-05-27,452,61324,0,0
"46628","Johnston",2022-05-28,452,61324,0,0
"46629","Johnston",2022-05-29,452,61324,0,0
"46630","Johnston",2022-05-30,452,61324,0,0
"46631","Johnston",2022-05-31,452,61324,0,0
"46632","Johnston",2022-06-01,453,61914,1,590
"46633","Johnston",2022-06-02,453,61914,0,0
"46634","Johnston",2022-06-03,453,61914,0,0
"46635","Johnston",2022-06-04,453,61914,0,0
"46636","Johnston",2022-06-05,453,61914,0,0
"46637","Johnston",2022-06-06,453,61914,0,0
"46638","Johnston",2022-06-07,453,61914,0,0
"46639","Johnston",2022-06-08,459,62503,6,589
"46640","Johnston",2022-06-09,459,62503,0,0
"46641","Johnston",2022-06-10,459,62503,0,0
"46642","Johnston",2022-06-11,459,62503,0,0
"46643","Johnston",2022-06-12,459,62503,0,0
"46644","Johnston",2022-06-13,459,62503,0,0
"46645","Johnston",2022-06-14,459,62503,0,0
"46646","Johnston",2022-06-15,460,62953,1,450
"46647","Johnston",2022-06-16,460,62953,0,0
"46648","Johnston",2022-06-17,460,62953,0,0
"46649","Johnston",2022-06-18,460,62953,0,0
"46650","Johnston",2022-06-19,460,62953,0,0
"46651","Johnston",2022-06-20,460,62953,0,0
"46652","Johnston",2022-06-21,460,62953,0,0
"46653","Johnston",2022-06-23,459,63345,0,0
"46654","Johnston",2022-06-24,459,63345,0,0
"46655","Johnston",2022-06-25,459,63345,0,0
"46656","Johnston",2022-06-26,459,63345,0,0
"46657","Johnston",2022-06-27,459,63345,0,0
"46658","Johnston",2022-06-28,459,63345,0,0
"46659","Johnston",2022-06-29,460,63792,1,447
"46660","Johnston",2022-06-30,460,63792,0,0
"46661","Johnston",2022-07-01,460,63792,0,0
"46662","Johnston",2022-07-02,460,63792,0,0
"46663","Johnston",2022-07-03,460,63792,0,0
"46664","Johnston",2022-07-04,460,63792,0,0
"46665","Johnston",2022-07-05,460,63792,0,0
"46666","Johnston",2022-07-07,459,64254,0,0
"46667","Johnston",2022-07-08,459,64254,0,0
"46668","Johnston",2022-07-09,459,64254,0,0
"46669","Johnston",2022-07-10,459,64254,0,0
"46670","Johnston",2022-07-11,459,64254,0,0
"46671","Johnston",2022-07-12,459,64254,0,0
"46672","Johnston",2022-07-13,461,64769,2,515
"46673","Johnston",2022-07-14,461,64769,0,0
"46674","Johnston",2022-07-15,461,64769,0,0
"46675","Johnston",2022-07-16,461,64769,0,0
"46676","Johnston",2022-07-17,461,64769,0,0
"46677","Johnston",2022-07-18,461,64769,0,0
"46678","Johnston",2022-07-19,461,64769,0,0
"46679","Johnston",2022-07-20,463,65413,2,644
"46680","Johnston",2022-07-21,463,65413,0,0
"46681","Johnston",2022-07-22,463,65413,0,0
"46682","Johnston",2022-07-23,463,65413,0,0
"46683","Johnston",2022-07-24,463,65413,0,0
"46684","Johnston",2022-07-25,463,65413,0,0
"46685","Johnston",2022-07-26,463,65413,0,0
"46686","Johnston",2022-07-27,464,66015,1,602
"46687","Johnston",2022-07-28,464,66015,0,0
"46688","Johnston",2022-07-29,464,66015,0,0
"46689","Johnston",2022-07-30,464,66015,0,0
"46690","Johnston",2022-07-31,464,66015,0,0
"46691","Johnston",2022-08-01,464,66015,0,0
"46692","Johnston",2022-08-02,464,66015,0,0
"46693","Johnston",2022-08-03,465,66635,1,620
"46694","Johnston",2022-08-04,465,66635,0,0
"46695","Johnston",2022-08-05,465,66635,0,0
"46696","Johnston",2022-08-06,465,66635,0,0
"46697","Jones",2020-01-22,0,0,0,0
"46698","Jones",2020-01-23,0,0,0,0
"46699","Jones",2020-01-24,0,0,0,0
"46700","Jones",2020-01-25,0,0,0,0
"46701","Jones",2020-01-26,0,0,0,0
"46702","Jones",2020-01-27,0,0,0,0
"46703","Jones",2020-01-28,0,0,0,0
"46704","Jones",2020-01-29,0,0,0,0
"46705","Jones",2020-01-30,0,0,0,0
"46706","Jones",2020-01-31,0,0,0,0
"46707","Jones",2020-02-01,0,0,0,0
"46708","Jones",2020-02-02,0,0,0,0
"46709","Jones",2020-02-03,0,0,0,0
"46710","Jones",2020-02-04,0,0,0,0
"46711","Jones",2020-02-05,0,0,0,0
"46712","Jones",2020-02-06,0,0,0,0
"46713","Jones",2020-02-07,0,0,0,0
"46714","Jones",2020-02-08,0,0,0,0
"46715","Jones",2020-02-09,0,0,0,0
"46716","Jones",2020-02-10,0,0,0,0
"46717","Jones",2020-02-11,0,0,0,0
"46718","Jones",2020-02-12,0,0,0,0
"46719","Jones",2020-02-13,0,0,0,0
"46720","Jones",2020-02-14,0,0,0,0
"46721","Jones",2020-02-15,0,0,0,0
"46722","Jones",2020-02-16,0,0,0,0
"46723","Jones",2020-02-17,0,0,0,0
"46724","Jones",2020-02-18,0,0,0,0
"46725","Jones",2020-02-19,0,0,0,0
"46726","Jones",2020-02-20,0,0,0,0
"46727","Jones",2020-02-21,0,0,0,0
"46728","Jones",2020-02-22,0,0,0,0
"46729","Jones",2020-02-23,0,0,0,0
"46730","Jones",2020-02-24,0,0,0,0
"46731","Jones",2020-02-25,0,0,0,0
"46732","Jones",2020-02-26,0,0,0,0
"46733","Jones",2020-02-27,0,0,0,0
"46734","Jones",2020-02-28,0,0,0,0
"46735","Jones",2020-02-29,0,0,0,0
"46736","Jones",2020-03-01,0,0,0,0
"46737","Jones",2020-03-02,0,0,0,0
"46738","Jones",2020-03-03,0,0,0,0
"46739","Jones",2020-03-04,0,0,0,0
"46740","Jones",2020-03-05,0,0,0,0
"46741","Jones",2020-03-06,0,0,0,0
"46742","Jones",2020-03-07,0,0,0,0
"46743","Jones",2020-03-08,0,0,0,0
"46744","Jones",2020-03-09,0,0,0,0
"46745","Jones",2020-03-10,0,0,0,0
"46746","Jones",2020-03-11,0,0,0,0
"46747","Jones",2020-03-12,0,0,0,0
"46748","Jones",2020-03-13,0,0,0,0
"46749","Jones",2020-03-14,0,0,0,0
"46750","Jones",2020-03-15,0,0,0,0
"46751","Jones",2020-03-16,0,0,0,0
"46752","Jones",2020-03-17,0,0,0,0
"46753","Jones",2020-03-18,0,0,0,0
"46754","Jones",2020-03-19,0,0,0,0
"46755","Jones",2020-03-20,0,0,0,0
"46756","Jones",2020-03-21,0,0,0,0
"46757","Jones",2020-03-22,0,0,0,0
"46758","Jones",2020-03-23,0,0,0,0
"46759","Jones",2020-03-24,0,0,0,0
"46760","Jones",2020-03-25,0,0,0,0
"46761","Jones",2020-03-26,0,0,0,0
"46762","Jones",2020-03-27,0,0,0,0
"46763","Jones",2020-03-28,0,0,0,0
"46764","Jones",2020-03-29,0,0,0,0
"46765","Jones",2020-03-30,0,0,0,0
"46766","Jones",2020-03-31,0,0,0,0
"46767","Jones",2020-04-01,0,0,0,0
"46768","Jones",2020-04-02,0,0,0,0
"46769","Jones",2020-04-03,0,0,0,0
"46770","Jones",2020-04-04,0,0,0,0
"46771","Jones",2020-04-05,0,0,0,0
"46772","Jones",2020-04-06,0,0,0,0
"46773","Jones",2020-04-07,0,2,0,2
"46774","Jones",2020-04-08,0,3,0,1
"46775","Jones",2020-04-09,0,5,0,2
"46776","Jones",2020-04-10,0,6,0,1
"46777","Jones",2020-04-11,1,7,1,1
"46778","Jones",2020-04-12,1,7,0,0
"46779","Jones",2020-04-13,1,8,0,1
"46780","Jones",2020-04-14,1,9,0,1
"46781","Jones",2020-04-15,1,9,0,0
"46782","Jones",2020-04-16,1,9,0,0
"46783","Jones",2020-04-17,1,9,0,0
"46784","Jones",2020-04-18,1,9,0,0
"46785","Jones",2020-04-19,1,9,0,0
"46786","Jones",2020-04-20,1,9,0,0
"46787","Jones",2020-04-21,1,9,0,0
"46788","Jones",2020-04-22,2,9,1,0
"46789","Jones",2020-04-23,2,9,0,0
"46790","Jones",2020-04-24,2,11,0,2
"46791","Jones",2020-04-25,2,11,0,0
"46792","Jones",2020-04-26,2,12,0,1
"46793","Jones",2020-04-27,2,12,0,0
"46794","Jones",2020-04-28,2,12,0,0
"46795","Jones",2020-04-29,2,13,0,1
"46796","Jones",2020-04-30,2,15,0,2
"46797","Jones",2020-05-01,2,15,0,0
"46798","Jones",2020-05-02,2,17,0,2
"46799","Jones",2020-05-03,2,18,0,1
"46800","Jones",2020-05-04,2,18,0,0
"46801","Jones",2020-05-05,2,18,0,0
"46802","Jones",2020-05-06,2,18,0,0
"46803","Jones",2020-05-07,2,18,0,0
"46804","Jones",2020-05-08,2,19,0,1
"46805","Jones",2020-05-09,2,19,0,0
"46806","Jones",2020-05-10,2,19,0,0
"46807","Jones",2020-05-11,3,19,1,0
"46808","Jones",2020-05-12,3,20,0,1
"46809","Jones",2020-05-13,3,21,0,1
"46810","Jones",2020-05-14,3,21,0,0
"46811","Jones",2020-05-15,3,21,0,0
"46812","Jones",2020-05-16,3,21,0,0
"46813","Jones",2020-05-17,3,22,0,1
"46814","Jones",2020-05-18,3,22,0,0
"46815","Jones",2020-05-19,3,22,0,0
"46816","Jones",2020-05-20,3,22,0,0
"46817","Jones",2020-05-22,3,25,1,0
"46818","Jones",2020-05-23,3,25,0,0
"46819","Jones",2020-05-24,3,25,0,0
"46820","Jones",2020-05-25,3,25,0,0
"46821","Jones",2020-05-26,3,25,0,0
"46822","Jones",2020-05-27,3,25,0,0
"46823","Jones",2020-05-28,3,25,0,0
"46824","Jones",2020-05-29,3,25,0,0
"46825","Jones",2020-05-30,3,25,0,0
"46826","Jones",2020-05-31,3,25,0,0
"46827","Jones",2020-06-01,3,25,0,0
"46828","Jones",2020-06-02,3,25,0,0
"46829","Jones",2020-06-03,3,25,0,0
"46830","Jones",2020-06-04,3,25,0,0
"46831","Jones",2020-06-05,3,25,0,0
"46832","Jones",2020-06-06,3,25,0,0
"46833","Jones",2020-06-07,3,25,0,0
"46834","Jones",2020-06-08,3,25,0,0
"46835","Jones",2020-06-09,3,25,0,0
"46836","Jones",2020-06-10,3,25,0,0
"46837","Jones",2020-06-11,3,25,0,0
"46838","Jones",2020-06-12,3,25,0,0
"46839","Jones",2020-06-13,3,26,0,1
"46840","Jones",2020-06-14,3,26,0,0
"46841","Jones",2020-06-15,3,26,0,0
"46842","Jones",2020-06-16,3,26,0,0
"46843","Jones",2020-06-17,3,26,0,0
"46844","Jones",2020-06-18,3,26,0,0
"46845","Jones",2020-06-19,3,27,0,1
"46846","Jones",2020-06-20,3,27,0,0
"46847","Jones",2020-06-21,3,27,0,0
"46848","Jones",2020-06-22,3,29,0,2
"46849","Jones",2020-06-23,3,29,0,0
"46850","Jones",2020-06-24,3,30,0,1
"46851","Jones",2020-06-25,3,31,0,1
"46852","Jones",2020-06-26,3,33,0,2
"46853","Jones",2020-06-27,3,35,0,2
"46854","Jones",2020-06-28,3,35,0,0
"46855","Jones",2020-06-29,3,35,0,0
"46856","Jones",2020-06-30,3,35,0,0
"46857","Jones",2020-07-01,3,36,0,1
"46858","Jones",2020-07-02,3,36,0,0
"46859","Jones",2020-07-03,3,36,0,0
"46860","Jones",2020-07-04,3,36,0,0
"46861","Jones",2020-07-05,3,36,0,0
"46862","Jones",2020-07-06,3,36,0,0
"46863","Jones",2020-07-07,3,37,0,1
"46864","Jones",2020-07-08,3,38,0,1
"46865","Jones",2020-07-09,3,38,0,0
"46866","Jones",2020-07-10,3,39,0,1
"46867","Jones",2020-07-11,3,40,0,1
"46868","Jones",2020-07-12,3,40,0,0
"46869","Jones",2020-07-13,3,40,0,0
"46870","Jones",2020-07-14,3,41,0,1
"46871","Jones",2020-07-15,3,42,0,1
"46872","Jones",2020-07-16,3,42,0,0
"46873","Jones",2020-07-17,3,42,0,0
"46874","Jones",2020-07-18,3,43,0,1
"46875","Jones",2020-07-19,3,43,0,0
"46876","Jones",2020-07-20,3,44,0,1
"46877","Jones",2020-07-21,3,44,0,0
"46878","Jones",2020-07-22,3,45,0,1
"46879","Jones",2020-07-23,3,45,0,0
"46880","Jones",2020-07-24,3,45,0,0
"46881","Jones",2020-07-25,3,48,0,3
"46882","Jones",2020-07-26,3,49,0,1
"46883","Jones",2020-07-27,3,54,0,5
"46884","Jones",2020-07-28,3,54,0,0
"46885","Jones",2020-07-29,3,56,0,2
"46886","Jones",2020-07-30,3,60,0,4
"46887","Jones",2020-07-31,3,63,0,3
"46888","Jones",2020-08-01,3,68,0,5
"46889","Jones",2020-08-02,3,78,0,10
"46890","Jones",2020-08-03,3,81,0,3
"46891","Jones",2020-08-04,3,82,0,1
"46892","Jones",2020-08-05,4,82,1,0
"46893","Jones",2020-08-06,4,88,0,6
"46894","Jones",2020-08-07,4,89,0,1
"46895","Jones",2020-08-08,4,95,0,6
"46896","Jones",2020-08-09,4,99,0,4
"46897","Jones",2020-08-10,4,101,0,2
"46898","Jones",2020-08-11,8,105,4,4
"46899","Jones",2020-08-12,8,106,0,1
"46900","Jones",2020-08-14,4,118,0,10
"46901","Jones",2020-08-15,4,121,0,3
"46902","Jones",2020-08-16,4,121,0,0
"46903","Jones",2020-08-17,4,125,0,4
"46904","Jones",2020-08-18,4,125,0,0
"46905","Jones",2020-08-19,4,126,0,1
"46906","Jones",2020-08-20,4,130,0,4
"46907","Jones",2020-08-21,4,130,0,0
"46908","Jones",2020-08-22,6,131,2,1
"46909","Jones",2020-08-23,6,131,0,0
"46910","Jones",2020-08-24,6,132,0,1
"46911","Jones",2020-08-25,6,134,0,2
"46912","Jones",2020-08-26,6,135,0,1
"46913","Jones",2020-08-27,6,136,0,1
"46914","Jones",2020-08-28,7,138,1,2
"46915","Jones",2020-08-29,7,138,0,0
"46916","Jones",2020-08-30,7,138,0,0
"46917","Jones",2020-08-31,7,138,0,0
"46918","Jones",2020-09-01,7,138,0,0
"46919","Jones",2020-09-02,7,141,0,3
"46920","Jones",2020-09-03,7,142,0,1
"46921","Jones",2020-09-04,7,142,0,0
"46922","Jones",2020-09-05,7,143,0,1
"46923","Jones",2020-09-06,7,143,0,0
"46924","Jones",2020-09-07,7,143,0,0
"46925","Jones",2020-09-08,7,143,0,0
"46926","Jones",2020-09-09,7,145,0,2
"46927","Jones",2020-09-10,7,147,0,2
"46928","Jones",2020-09-11,11,147,4,0
"46929","Jones",2020-09-12,11,147,0,0
"46930","Jones",2020-09-13,11,147,0,0
"46931","Jones",2020-09-14,11,148,0,1
"46932","Jones",2020-09-15,11,150,0,2
"46933","Jones",2020-09-16,11,151,0,1
"46934","Jones",2020-09-17,11,151,0,0
"46935","Jones",2020-09-18,11,151,0,0
"46936","Jones",2020-09-19,11,152,0,1
"46937","Jones",2020-09-20,11,155,0,3
"46938","Jones",2020-09-21,11,156,0,1
"46939","Jones",2020-09-22,11,157,0,1
"46940","Jones",2020-09-23,11,157,0,0
"46941","Jones",2020-09-24,11,158,0,1
"46942","Jones",2020-09-25,11,158,0,0
"46943","Jones",2020-09-26,11,159,0,1
"46944","Jones",2020-09-27,11,159,0,0
"46945","Jones",2020-09-28,11,159,0,0
"46946","Jones",2020-09-29,11,159,0,0
"46947","Jones",2020-09-30,11,159,0,0
"46948","Jones",2020-10-01,14,160,3,1
"46949","Jones",2020-10-03,14,158,0,0
"46950","Jones",2020-10-04,14,161,0,3
"46951","Jones",2020-10-05,14,162,0,1
"46952","Jones",2020-10-07,14,161,0,1
"46953","Jones",2020-10-08,14,164,0,3
"46954","Jones",2020-10-09,14,167,0,3
"46955","Jones",2020-10-10,14,171,0,4
"46956","Jones",2020-10-11,14,172,0,1
"46957","Jones",2020-10-12,14,174,0,2
"46958","Jones",2020-10-14,14,170,0,0
"46959","Jones",2020-10-15,14,171,0,1
"46960","Jones",2020-10-16,14,173,0,2
"46961","Jones",2020-10-17,15,173,1,0
"46962","Jones",2020-10-18,15,173,0,0
"46963","Jones",2020-10-19,15,174,0,1
"46964","Jones",2020-10-21,15,176,0,3
"46965","Jones",2020-10-22,15,184,0,8
"46966","Jones",2020-10-23,15,190,0,6
"46967","Jones",2020-10-24,15,197,0,7
"46968","Jones",2020-10-25,15,198,0,1
"46969","Jones",2020-10-26,15,198,0,0
"46970","Jones",2020-10-27,15,199,0,1
"46971","Jones",2020-10-28,15,200,0,1
"46972","Jones",2020-10-29,15,201,0,1
"46973","Jones",2020-10-31,15,201,0,1
"46974","Jones",2020-11-01,15,202,0,1
"46975","Jones",2020-11-02,15,204,0,2
"46976","Jones",2020-11-04,15,206,0,3
"46977","Jones",2020-11-05,15,208,0,2
"46978","Jones",2020-11-06,15,210,0,2
"46979","Jones",2020-11-07,15,211,0,1
"46980","Jones",2020-11-08,15,211,0,0
